Filename,Predictions,Real Values
1228.jpg,John Singer Sargent,Henry Herbert La Thangue
49573.jpg,Zdislav Beksinski,Blinky Palermo
65013.jpg,Ilya Repin,Francisco de Zurbaran
98445.jpg,Pablo Picasso,Bruno Munari
95213.jpg,Zdislav Beksinski,Albert Rafols-Casamada
13873.jpg,John Singer Sargent,Theo Gerber
39926.jpg,Pablo Picasso,Edna Andrade
57180.jpg,Gustave Dore,Mathias Goeritz
42449.jpg,Marc Chagall,Carl Buchheister
73449.jpg,Pablo Picasso,Alberto Magnelli
8019.jpg,Pablo Picasso,Walasse Ting
42445.jpg,Zdislav Beksinski,Lady in the Hat VI
96047.jpg,Pablo Picasso,Mykhailo Boichuk
60288.jpg,Pablo Picasso,Jankel Adler
27693.jpg,John Singer Sargent,Mario Nuzzi
419.jpg,Ilya Repin,Theodor Aman
45650.jpg,John Singer Sargent,Arthur Streeton
32137.jpg,Marc Chagall,Hans Hofmann
89388.jpg,Pablo Picasso,Grégoire Michonze
96930.jpg,Pablo Picasso,Vasile Dobrian
41977.jpg,Pablo Picasso,Auguste Herbin
57288.jpg,Marc Chagall,Jean Arp
58668.jpg,John Singer Sargent,Yasuo Kuniyoshi
72427.jpg,Ivan Aivazovsky,Dadamaino
3608.jpg,Pablo Picasso,Dadamaino
39847.jpg,Ivan Aivazovsky,John Wilson Carmichael
75384.jpg,Ilya Repin,Mykola Pymonenko
25994.jpg,Pablo Picasso,Bruno Munari
44466.jpg,Marc Chagall,Paul Feeley
47109.jpg,Pablo Picasso,Untitled XIX
44544.jpg,John Singer Sargent,Georges Mathieu
11635.jpg,Pablo Picasso,Alberto Magnelli
102014.jpg,Pablo Picasso,Grégoire Michonze
10035.jpg,Marc Chagall,M.F. Husain
54431.jpg,Pablo Picasso,Emmanuel Zairis
16213.jpg,Ilya Repin,John Crome
49410.jpg,Pablo Picasso,Emily Carr
43293.jpg,Pablo Picasso,Jean Arp
83731.jpg,Pablo Picasso,Richard Paul Lohse
59221.jpg,John Singer Sargent,Agnes Martin
55265.jpg,Pablo Picasso,Sonia Delaunay
98442.jpg,Marc Chagall,Qian Xuan
14342.jpg,Marc Chagall,Henri Michaux
84558.jpg,Pablo Picasso,Steve Wheeler
65414.jpg,Pablo Picasso,Eileen Agar
50552.jpg,Marc Chagall,Alighiero Boetti
76069.jpg,Pablo Picasso,Leopold Survage
53874.jpg,Pablo Picasso,Fred Yates
81020.jpg,John Singer Sargent,Ike no Taiga
30270.jpg,Ilya Repin,Mykola Pymonenko
43023.jpg,Pablo Picasso,Maerten van Heemskerck
102170.jpg,Pablo Picasso,Ford Madox Brown
83718.jpg,John Singer Sargent,Yov Kondzelevych
7146.jpg,Ilya Repin,Robert Goodnough
45911.jpg,Marc Chagall,John Ferren
49071.jpg,Zdislav Beksinski,Frederick Hammersley
36058.jpg,Pablo Picasso,Omar Rayo
69583.jpg,Ilya Repin,Alexander Ivanov
6927.jpg,Ivan Shishkin,Vilhelms Purvitis
29553.jpg,Pablo Picasso,Leo Leuppi
16412.jpg,Pablo Picasso,Grégoire Michonze
44368.jpg,Marc Chagall,Andre Bauchant
77454.jpg,Marc Chagall,Hans Hofmann
26468.jpg,Ivan Shishkin,Martin Johnson Heade
101966.jpg,Pablo Picasso,Charles Willson Peale
39829.jpg,John Singer Sargent,Lorser Feitelson
59755.jpg,Zdislav Beksinski,Clarence Holbrook Carter
17609.jpg,Ilya Repin,Carl-Ludwig Johann Christineck
94854.jpg,John Singer Sargent,George Pemba
6208.jpg,Ilya Repin,Mykola Pymonenko
71369.jpg,Marc Chagall,Giulio Turcato
77562.jpg,Zdislav Beksinski,Galliano Mazzon
555.jpg,Pablo Picasso,Gunther Forg
76439.jpg,Pablo Picasso,Jagdish Swaminathan
63490.jpg,Gustave Dore,Henri Michaux
34028.jpg,Ilya Repin,Max Gubler
75575.jpg,Pablo Picasso,Jankel Adler
44085.jpg,Pablo Picasso,Pierre Tal-Coat
97050.jpg,John Singer Sargent,Raphael Delorme
70734.jpg,Pablo Picasso,Jack Bush
8745.jpg,Ivan Shishkin,Ike no Taiga
99586.jpg,Ilya Repin,Joshua Johnson
89787.jpg,Pablo Picasso,Pablo Palazuelo
13213.jpg,Pablo Picasso,LeRoy Neiman
7357.jpg,Ivan Shishkin,Milton Resnick
27951.jpg,Pablo Picasso,Mimmo Rotella
44446.jpg,Ilya Repin,Gabriele Munter
54531.jpg,Pablo Picasso,George Bouzianis
3955.jpg,Pierre-Auguste Renoir,Georgios Jakobides
14286.jpg,Pablo Picasso,Howard Mehring
54166.jpg,Pablo Picasso,Hans Hofmann
17196.jpg,Ivan Aivazovsky,Maxfield Parrish
65240.jpg,Pablo Picasso,Saul Steinberg
90266.jpg,John Singer Sargent,Pierre Roy
52774.jpg,Ilya Repin,M.F. Husain
91977.jpg,Pablo Picasso,Adolf Fleischmann
97840.jpg,Marc Chagall,Joan Ponc
36824.jpg,Zdislav Beksinski,Rodolfo Arico
29295.jpg,Pablo Picasso,Ossip Zadkine
100825.jpg,Pablo Picasso,Giulio Turcato
18214.jpg,Pablo Picasso,Simon Hantai
93053.jpg,John Singer Sargent,Jose Ferraz de Almeida Junior
5789.jpg,John Singer Sargent,Agnes Martin
51453.jpg,Marc Chagall,Georges Lemmen
282.jpg,Marc Chagall,Stanley Pinker
76537.jpg,Zdislav Beksinski,Georges Mathieu
76680.jpg,Zdislav Beksinski,Gunther Gerzso
66116.jpg,Pablo Picasso,Max Bill
188.jpg,John Singer Sargent,Gustave de Smet
52987.jpg,Ivan Shishkin,Homer Watson
34613.jpg,Marc Chagall,Jagdish Swaminathan
75347.jpg,John Singer Sargent,Varlin
22005.jpg,Gustave Dore,Gunther Forg
37724.jpg,John Singer Sargent,Vicente Manansala
16501.jpg,Marc Chagall,Yosa Buson
29491.jpg,Pablo Picasso,Edward Avedisian
80963.jpg,Pablo Picasso,Grey
15650.jpg,Pablo Picasso,Esteban Vicente
65220.jpg,John Singer Sargent,William Hamilton
46630.jpg,Marc Chagall,Serge Brignoni
87176.jpg,Zdislav Beksinski,Rodolfo Arico
29110.jpg,Ilya Repin,Emilio Scanavino
16946.jpg,Pablo Picasso,Joan Ponc
844.jpg,Marc Chagall,Eileen Agar
93342.jpg,Marc Chagall,Antonio Corpora
59392.jpg,Ilya Repin,Conroy Maddox
29452.jpg,Pablo Picasso,James Ensor
20284.jpg,John Singer Sargent,Luca Signorelli
3808.jpg,Marc Chagall,Jean Arp
21185.jpg,Pablo Picasso,Hans Hofmann
102296.jpg,Ilya Repin,Francisco de Zurbaran
58009.jpg,Zdislav Beksinski,Rosa Bonheur
47607.jpg,Pierre-Auguste Renoir,Adam Baltatu
17424.jpg,Pablo Picasso,Edward Wadsworth
18918.jpg,Pablo Picasso,Conroy Maddox
25191.jpg,Ilya Repin,Gustavo Foppiani
55385.jpg,Pablo Picasso,Leo Leuppi
64016.jpg,Marc Chagall,Gunther Forg
52676.jpg,Ivan Shishkin,Agnes Martin
52737.jpg,John Singer Sargent,Miklos Barabas
11337.jpg,Pablo Picasso,Bela Czobel
101284.jpg,Marc Chagall,Francisco de Zurbaran
51650.jpg,Pablo Picasso,Yosa Buson
24514.jpg,Pablo Picasso,Nicolae Tonitza
68157.jpg,Ivan Shishkin,Maxfield Parrish
73202.jpg,Marc Chagall,Man of Peace
64074.jpg,Marc Chagall,Robert Goodnough
37298.jpg,Ilya Repin,Nicolae Tonitza
48893.jpg,Ivan Aivazovsky,Qi Baishi
100174.jpg,Ilya Repin,Carl Buchheister
87889.jpg,Ivan Shishkin,Homer Watson
69161.jpg,Pablo Picasso,Richard Pousette-Dart
61909.jpg,Ilya Repin,Gunther Forg
24556.jpg,Zdislav Beksinski,Larry Zox
8941.jpg,John Singer Sargent,Jules Perahim
97365.jpg,Pablo Picasso,Tihamer Gyarmathy
57243.jpg,Pablo Picasso,Fritz Winter
65156.jpg,Zdislav Beksinski,Ad Reinhardt
86139.jpg,Pablo Picasso,Otto Eckmann
35931.jpg,Marc Chagall,Leon Arthur Tutundjian
2638.jpg,Ivan Aivazovsky,Agnes Martin
48865.jpg,John Singer Sargent,Gunther Forg
42675.jpg,Ilya Repin,Edward Lear
15648.jpg,Zdislav Beksinski,Pierre Roy
25873.jpg,Ilya Repin,Johannes Itten
23751.jpg,Marc Chagall,Conroy Maddox
35530.jpg,Pablo Picasso,Constant Permeke
90435.jpg,John Singer Sargent,Mordecai Ardon
39483.jpg,Ivan Aivazovsky,John Wilson Carmichael
52213.jpg,Pablo Picasso,Georges Lacombe 
99204.jpg,Marc Chagall,Felicien Rops
101907.jpg,John Singer Sargent,Nikos Nikolaou
55008.jpg,John Singer Sargent,Jacques Stella
62938.jpg,Marc Chagall,Corneille
81063.jpg,John Singer Sargent,Agnes Martin
62974.jpg,Gustave Dore,Jan Toorop
84845.jpg,Zdislav Beksinski,Giorgio Morandi
6550.jpg,Ilya Repin,Lajos Gulacsy 
70558.jpg,Marc Chagall,Howard Finster
53324.jpg,John Singer Sargent,han van meegeren
29109.jpg,Marc Chagall,LeRoy Neiman
12602.jpg,John Singer Sargent,Arturo Michelena
2899.jpg,Marc Chagall,Serge Sudeikin
30105.jpg,Ivan Shishkin,Perle Fine
25008.jpg,Zdislav Beksinski,Leon Arthur Tutundjian
30394.jpg,Pablo Picasso,Lawren Harris
35969.jpg,Marc Chagall,Antonio Sanfilippo
60597.jpg,Gustave Dore,Johannes Itten
36635.jpg,John Singer Sargent,Gunther Forg
99116.jpg,Pablo Picasso,Jean-Michel Atlan
14373.jpg,Zdislav Beksinski,Friedel Dzubas
79051.jpg,Marc Chagall,Stanley Pinker
87079.jpg,Pablo Picasso,Qi Baishi
76099.jpg,Ilya Repin,William Hamilton
82802.jpg,Pablo Picasso,Louis Schanker
60356.jpg,Ilya Repin,Francisco Pacheco
101318.jpg,Marc Chagall,LeRoy Neiman
39251.jpg,Gustave Dore,John Cage
24482.jpg,Marc Chagall,Dan Christensen
46074.jpg,Pablo Picasso,Louis Schanker
49707.jpg,Zdislav Beksinski,Rupprecht Geiger
27741.jpg,Ivan Aivazovsky,John Crome
9759.jpg,Pablo Picasso,Tarsila do Amaral
48504.jpg,John Singer Sargent,Bernard Buffet
26082.jpg,Pablo Picasso,Gunter Fruhtrunk
13144.jpg,Pablo Picasso,Conroy Maddox
16554.jpg,Marc Chagall,Robert Goodnough
33077.jpg,Pablo Picasso,Giuseppe Santomaso
82652.jpg,Pablo Picasso,Gustavo Foppiani
60374.jpg,Pablo Picasso,Raoul De Keyser
95105.jpg,Ivan Shishkin,Mathias Goeritz
32291.jpg,John Singer Sargent,Agnolo Bronzino
11198.jpg,John Singer Sargent,Constantin Artachino
26027.jpg,Zdislav Beksinski,Jay DeFeo
62841.jpg,Pierre-Auguste Renoir,Paul Kane
18519.jpg,John Singer Sargent,Paul Kane
4734.jpg,John Singer Sargent,Dieter Roth
45049.jpg,Gustave Dore,Akseli Gallen-Kallela
88845.jpg,Ivan Shishkin,A.Y. Jackson
65699.jpg,Ilya Repin,Istvan Molnar
38521.jpg,Ilya Repin,Francisco de Zurbaran
35572.jpg,Marc Chagall,Rupprecht Geiger
66732.jpg,Marc Chagall,Jean Messagier
31677.jpg,Pablo Picasso,Eileen Agar
67298.jpg,John Singer Sargent,Varlin
84404.jpg,John Singer Sargent,Giovanni Antonio Boltraffio
89258.jpg,Ilya Repin,Josef Herman
23926.jpg,Pablo Picasso,Mustafa Duzgunman
74718.jpg,John Singer Sargent,Mykola Pymonenko
41609.jpg,Ivan Aivazovsky,Patrick Procktor
46102.jpg,John Singer Sargent,Charles Hermans
9341.jpg,Marc Chagall,LeRoy Neiman
87693.jpg,Pablo Picasso,Francisco de Zurbaran
76762.jpg,Ilya Repin,Raphael Delorme
20686.jpg,Pablo Picasso,Gunter Fruhtrunk
74244.jpg,John Singer Sargent,Oscar Dominguez
59454.jpg,Ilya Repin,Carl-Ludwig Johann Christineck
45056.jpg,Marc Chagall,Kay Nielsen
68832.jpg,Pierre-Auguste Renoir,Eugene Leroy
88414.jpg,Ilya Repin,Francisco de Zurbaran
93481.jpg,Marc Chagall,Roberto Matta
94362.jpg,Pablo Picasso,Galliano Mazzon
62874.jpg,Ilya Repin,Charles Rennie Mackintosh
38960.jpg,Pablo Picasso,Alberto Magnelli
75186.jpg,Ilya Repin,Mykola Pymonenko
97284.jpg,Pablo Picasso,Giuseppe Santomaso
94283.jpg,Pablo Picasso,Steve Wheeler
85408.jpg,Pablo Picasso,Vicente Manansala
9547.jpg,Pablo Picasso,Gabriele Munter
16375.jpg,Marc Chagall,Jacopo Bellini
97447.jpg,John Singer Sargent,Philip de Laszlo
2115.jpg,Pablo Picasso,Hans Hofmann
9475.jpg,Marc Chagall,Asger Jorn
49275.jpg,Marc Chagall,Stanley Pinker
5526.jpg,Marc Chagall,Jean-Paul Riopelle
61419.jpg,Marc Chagall,Franz Stuck
24951.jpg,Pablo Picasso,Bernard Buffet
36992.jpg,Ilya Repin,Francisc Sirato
95150.jpg,Marc Chagall,Gunther Forg
98585.jpg,Ilya Repin,Karoly Ferenczy
78416.jpg,Pablo Picasso,Jean-Michel Atlan
39582.jpg,Marc Chagall,Johannes Itten
95886.jpg,Ivan Aivazovsky,Qi Baishi
67155.jpg,Pablo Picasso,Gustave Singier
25759.jpg,Pablo Picasso,Enrico Baj
78951.jpg,Ivan Shishkin,Robert Goodnough
76035.jpg,Pablo Picasso,Antonio Corpora
29010.jpg,Pablo Picasso,Irma Stern
41037.jpg,Pablo Picasso,M.F. Husain
29995.jpg,Pierre-Auguste Renoir,Richard Gerstl
75576.jpg,John Singer Sargent,Columbano Bordalo Pinheiro
36172.jpg,Zdislav Beksinski,Raoul De Keyser
37948.jpg,Pierre-Auguste Renoir,Lan Ying
12823.jpg,Pablo Picasso,Tarsila do Amaral
56697.jpg,John Singer Sargent,Max Slevogt
21793.jpg,John Singer Sargent,Suzanne Valadon
50025.jpg,John Singer Sargent,Emilio Scanavino
96093.jpg,Marc Chagall,Burhan Dogancay
99642.jpg,Ilya Repin,Antonietta Raphael
52829.jpg,Zdislav Beksinski,Constant Permeke
56817.jpg,Ivan Aivazovsky,Josef Sima
52641.jpg,Marc Chagall,Aldo Mondino
73763.jpg,Pablo Picasso,Jean Cocteau
75827.jpg,Ivan Aivazovsky,Carlos Orozco Romero
63693.jpg,John Singer Sargent,Philip de Laszlo
44563.jpg,Marc Chagall,Candido Portinari
72286.jpg,Marc Chagall,Julio Galan
59059.jpg,Marc Chagall,Julio Galan
86220.jpg,Marc Chagall,LeRoy Neiman
87730.jpg,Ivan Aivazovsky,John Cage
74427.jpg,Pablo Picasso,Sonia Delaunay
93567.jpg,Marc Chagall,Joan Mitchell
92490.jpg,John Singer Sargent,Morris Louis
47939.jpg,Pablo Picasso,Simon Hantai
35835.jpg,Pablo Picasso,Franklin Carmichael
53857.jpg,Ilya Repin,Albert Pinkham Ryder
58690.jpg,Ivan Shishkin,James Ensor
31026.jpg,Pablo Picasso,Simon Hantai
95296.jpg,Pablo Picasso,Vasile Dobrian
16200.jpg,Pablo Picasso,M.F. Husain
90193.jpg,John Singer Sargent,Gunther Forg
54384.jpg,Zdislav Beksinski,Jean Messagier
48697.jpg,Ilya Repin,Francois Arnal
85763.jpg,Ivan Shishkin,Lin Fengmian
46641.jpg,Marc Chagall,Louay Kayyali
89181.jpg,Pablo Picasso,Philip Wilson Steer
80592.jpg,Pablo Picasso,Stanley Pinker
65711.jpg,Pablo Picasso,Shibata Zeshin
35518.jpg,Ivan Aivazovsky,Emil Carlsen
82202.jpg,Pablo Picasso,Hans Hofmann
85066.jpg,Pablo Picasso,Roger Raveel
58110.jpg,Pierre-Auguste Renoir,Paul Kane
61051.jpg,Pablo Picasso,Abraham Manievich
1626.jpg,Pablo Picasso,Ernst Wilhelm Nay
48856.jpg,Zdislav Beksinski,Emilio Scanavino
88175.jpg,Marc Chagall,Dan Christensen
10754.jpg,Zdislav Beksinski,Rupprecht Geiger
41054.jpg,Gustave Dore,Mario Prassinos
30680.jpg,Marc Chagall,Polychronis Lembesis
51341.jpg,Pablo Picasso,Albert Huie
23350.jpg,Pablo Picasso,Andrei Rublev
82387.jpg,John Singer Sargent,Maria Helena Vieira da Silva
74405.jpg,Pablo Picasso,Grégoire Michonze
74888.jpg,Marc Chagall,Jean Cocteau
82313.jpg,Pablo Picasso,Vicente Manansala
89071.jpg,Marc Chagall,Morris Louis
74348.jpg,Marc Chagall,Franz Kline
20246.jpg,Ilya Repin,Alexander Calder
60855.jpg,Pablo Picasso,Frantisek Kupka
30498.jpg,Pablo Picasso,Maria Helena Vieira da Silva
24588.jpg,Marc Chagall,Dan Christensen
20911.jpg,Ilya Repin,Pietro Lazzari
21536.jpg,John Singer Sargent,Karoly Ferenczy
16299.jpg,Pablo Picasso,Edward Avedisian
37090.jpg,Pierre-Auguste Renoir,Luigi Russolo
19887.jpg,Marc Chagall,Mario Comensoli
26776.jpg,Pablo Picasso,Howard Mehring
50819.jpg,Ilya Repin,Jules Lefranc
59061.jpg,John Singer Sargent,Francisco de Zurbaran
38532.jpg,Pierre-Auguste Renoir,Raoul Ubac
52019.jpg,Marc Chagall,Hans Hofmann
43187.jpg,Ivan Shishkin,Homer Watson
74484.jpg,John Singer Sargent,Josef Sima
38586.jpg,Pablo Picasso,Camille Bryen
71748.jpg,Marc Chagall,Paul Feeley
67097.jpg,Marc Chagall,Menez
93008.jpg,Marc Chagall,Ike no Taiga
30086.jpg,Zdislav Beksinski,Theodoros Stamos
100363.jpg,Gustave Dore,Mario Prassinos
77202.jpg,Marc Chagall,Stanley Pinker
22059.jpg,Pablo Picasso,Hans Hofmann
25941.jpg,Pablo Picasso,Bruno Munari
46755.jpg,Marc Chagall,Norman Bluhm
78959.jpg,Ivan Aivazovsky,Xavier Martinez
57536.jpg,Zdislav Beksinski,Fernand Khnopff
35166.jpg,Ilya Repin,Paul Wonner
32470.jpg,Pablo Picasso,Louis Soutter
45795.jpg,Pablo Picasso,Emil Schumacher
86537.jpg,Pierre-Auguste Renoir,Horace Trenerry
89706.jpg,Ilya Repin,Ray Parker
54989.jpg,John Singer Sargent,Walter Sickert
88731.jpg,Ivan Aivazovsky,Raoul De Keyser
8436.jpg,Ivan Shishkin,Jackson Pollock
49304.jpg,John Singer Sargent,Philip de Laszlo
11301.jpg,John Singer Sargent,Johann Koler
15593.jpg,Marc Chagall,Robert Goodnough
86176.jpg,Zdislav Beksinski,Julius Bissier
40596.jpg,Marc Chagall,Hakuin Ekaku
98526.jpg,Zdislav Beksinski,Giorgio Morandi
44464.jpg,John Singer Sargent,Dieter Roth
31266.jpg,Pablo Picasso,Aldo Mondino
39285.jpg,Pablo Picasso,Ossip Zadkine
95232.jpg,Pierre-Auguste Renoir,Lajos Tihanyi
49809.jpg,Zdislav Beksinski,Istvan Ilosvai Varga
63200.jpg,Pablo Picasso,Jean-Michel Atlan
2231.jpg,Ivan Aivazovsky,Andre Bauchant
64268.jpg,Pablo Picasso,Suzanne Valadon
77063.jpg,Ilya Repin,Richard Gerstl
9496.jpg,Zdislav Beksinski,Horace Pippin
77660.jpg,Ilya Repin,Grégoire Michonze
93045.jpg,Marc Chagall,Jean Messagier
59946.jpg,Zdislav Beksinski,Rupprecht Geiger
96660.jpg,Pablo Picasso,Morris Louis
23353.jpg,Marc Chagall,Kiyoshi Saito
40599.jpg,Pablo Picasso,Mario Prassinos
24388.jpg,Ivan Shishkin,Winston Churchill
33949.jpg,Pablo Picasso,Bart van der Leck
50395.jpg,Zdislav Beksinski,Friedel Dzubas
69975.jpg,Marc Chagall,John Vassos
83767.jpg,Pierre-Auguste Renoir,Stefan Luchian
71813.jpg,Ivan Aivazovsky,Adriaen van Ostade
51422.jpg,Pablo Picasso,Bela Czobel
20846.jpg,Gustave Dore,Isidore Isou
45680.jpg,John Singer Sargent,Gerrit Dou
80097.jpg,Pablo Picasso,Eileen Agar
54011.jpg,Marc Chagall,Gherasim Luca
94807.jpg,Gustave Dore,Dieter Roth
13351.jpg,Marc Chagall,John Cage
73729.jpg,Pablo Picasso,Victor Vasarely
30755.jpg,Zdislav Beksinski,Ilka Gedo
19576.jpg,Ilya Repin,Jose Ferraz de Almeida Junior
103034.jpg,Marc Chagall,Sophie Taeuber-Arp
78423.jpg,Pablo Picasso,Perle Fine
53038.jpg,John Singer Sargent,Paul Feeley
18813.jpg,Pablo Picasso,Willi Baumeister
55393.jpg,Marc Chagall,Yosa Buson
71310.jpg,John Singer Sargent,Warren Rohrer
87772.jpg,Pablo Picasso,Roger Bissière
4878.jpg,John Singer Sargent,Adolf Fleischmann
96161.jpg,Ivan Shishkin,Abidin Dino
26774.jpg,Pablo Picasso,Jacques Villon
91752.jpg,Ilya Repin,Johannes Itten
71106.jpg,Pablo Picasso,Hans Hofmann
48909.jpg,Ivan Aivazovsky,Vasily Sadovnikov
44934.jpg,Marc Chagall,Ike no Taiga
22685.jpg,Marc Chagall,Joseph Stella
21120.jpg,John Singer Sargent,Jules Lefranc
44501.jpg,Pablo Picasso,Mathias Goeritz
94937.jpg,Pablo Picasso,Jacques Villon
92100.jpg,Pablo Picasso,Jacques Villon
57959.jpg,Pablo Picasso,Gunther Forg
17770.jpg,John Singer Sargent,Ion Tuculescu
36381.jpg,Marc Chagall,Marcel Marien
65513.jpg,Marc Chagall,Raoul De Keyser
65768.jpg,John Singer Sargent,Alexandre Cabanel
64418.jpg,Pablo Picasso,Pax Vobiscum
2786.jpg,Pablo Picasso,Istvan Ilosvai Varga
9824.jpg,Zdislav Beksinski,Josef Sima
37665.jpg,Pablo Picasso,Andre Masson
62666.jpg,Marc Chagall,Eugene Leroy
80595.jpg,Pablo Picasso,Jean-Baptiste-Simeon Chardin
36208.jpg,Marc Chagall,Enrico Donati
68427.jpg,Ilya Repin,Ilka Gedo
38849.jpg,Zdislav Beksinski,Francis Bott
38678.jpg,John Singer Sargent,Raphael Delorme
24909.jpg,Marc Chagall,Hans Hofmann
103131.jpg,Pablo Picasso,Albert Gleizes
75280.jpg,Pablo Picasso,Yamamura Toyonari
99468.jpg,Pierre-Auguste Renoir,Enrico Donati
90489.jpg,Pablo Picasso,Antonio Areal
1045.jpg,Pablo Picasso,Conrad Marca-Relli
35569.jpg,John Singer Sargent,Olexandr Archipenko
13177.jpg,Marc Chagall,Dado
17242.jpg,Pablo Picasso,Adolf Fleischmann
73486.jpg,Zdislav Beksinski,Josef Sima
20296.jpg,Ilya Repin,Jose Malhoa
10573.jpg,Pablo Picasso,Antonio Corpora
32954.jpg,Pablo Picasso,Enrico Baj
43097.jpg,Pablo Picasso,Hans Hofmann
36291.jpg,John Singer Sargent,John Lavery
5559.jpg,John Singer Sargent,Leon Underwood
76010.jpg,Ilya Repin,Asger Jorn
95231.jpg,Marc Chagall,Istvan Ilosvai Varga
36743.jpg,Marc Chagall,Lolo Soldevilla
32719.jpg,Ivan Aivazovsky,andrea loney
18142.jpg,Ilya Repin,Walter Sickert
88292.jpg,Pablo Picasso,Louay Kayyali
63756.jpg,Pablo Picasso,Roger Fry
64841.jpg,John Singer Sargent,Betty Parsons
64868.jpg,Ilya Repin,Octav Bancila
100834.jpg,Ilya Repin,Ilka Gedo
34933.jpg,Pablo Picasso,Alexey Venetsianov
66146.jpg,Pierre-Auguste Renoir,Adam Baltatu
85002.jpg,Marc Chagall,Louay Kayyali
47081.jpg,Pablo Picasso,Camille Bryen
44601.jpg,Pablo Picasso,Louay Kayyali
52141.jpg,Pablo Picasso,Jeremy Moon
7683.jpg,Pablo Picasso,Al Held
7753.jpg,Pablo Picasso,Gold and Brown
76937.jpg,Ilya Repin,Octav Bancila
62427.jpg,Marc Chagall,Saul Steinberg
73716.jpg,John Singer Sargent,Emile Galle
49749.jpg,Marc Chagall,Bart van der Leck
64412.jpg,Ilya Repin,Louay Kayyali
29337.jpg,Marc Chagall,Stanley Pinker
14663.jpg,Pablo Picasso,Yamamura Toyonari
32165.jpg,John Singer Sargent,Stefan Luchian
21704.jpg,Marc Chagall,Lygia Pape
49016.jpg,John Singer Sargent,Horace Pippin
37710.jpg,Pablo Picasso,Perle Fine
94694.jpg,Pablo Picasso,Jean Metzinger
99508.jpg,Marc Chagall,andrea loney
6196.jpg,Ivan Aivazovsky,William Leighton Leitch
80432.jpg,Ilya Repin,Antoine Pesne
64940.jpg,Pablo Picasso,Louay Kayyali
28293.jpg,Marc Chagall,Balthus
58572.jpg,Gustave Dore,Carlos Orozco Romero
87087.jpg,Ilya Repin,Aldo Mondino
43642.jpg,John Singer Sargent,Johann Koler
32592.jpg,Pablo Picasso,Willi Baumeister
32679.jpg,Ilya Repin,David Wilkie
75224.jpg,Pablo Picasso,Alberto Magnelli
102774.jpg,Pablo Picasso,Maria Helena Vieira da Silva
53092.jpg,Marc Chagall,Saul Steinberg
93466.jpg,Pablo Picasso,Alberto Magnelli
93807.jpg,Pierre-Auguste Renoir,Andre Masson
43563.jpg,Pablo Picasso,William Baziotes
28916.jpg,Pablo Picasso,Albert Gleizes
30326.jpg,Marc Chagall,John Hoyland
21855.jpg,Pablo Picasso,Morris Louis
66734.jpg,Ivan Shishkin,Edward Lear
68161.jpg,Pablo Picasso,Lin Fengmian
101165.jpg,John Singer Sargent,Stefan Luchian
16503.jpg,Pablo Picasso,Nakahara Nantenbo
78375.jpg,Pablo Picasso,J. E. H. MacDonald
70136.jpg,Pablo Picasso,Jean Arp
69711.jpg,Zdislav Beksinski,Gold and Blue (Sertão Carioca)
19066.jpg,Pablo Picasso,Serge Brignoni
54853.jpg,Pablo Picasso,Grégoire Michonze
52045.jpg,Pablo Picasso,Herrad of Landsberg
36228.jpg,Ilya Repin,Hans Hofmann
1161.jpg,Pablo Picasso,Jacques Villon
35648.jpg,Pablo Picasso,Maerten van Heemskerck
78662.jpg,Pablo Picasso,Gregoire Boonzaier
58678.jpg,John Singer Sargent,George Washington Lambert
99418.jpg,Ivan Shishkin,Roger Fry
55290.jpg,Gustave Dore,Fernand Khnopff
70233.jpg,Pablo Picasso,Maerten van Heemskerck
12991.jpg,Marc Chagall,Betty Parsons
35283.jpg,John Singer Sargent,John Bradley
30002.jpg,Pierre-Auguste Renoir,Hans Hofmann
99677.jpg,Marc Chagall,Hans Hofmann
77623.jpg,Pablo Picasso,Mathias Goeritz
48961.jpg,Pablo Picasso,kiri nichol
7877.jpg,Ilya Repin,Louay Kayyali
85831.jpg,John Singer Sargent,Jean Fautrier
102773.jpg,Marc Chagall,Walasse Ting
86946.jpg,John Singer Sargent,Aldo Mondino
34940.jpg,Pablo Picasso,Lavinia Fontana
95285.jpg,John Singer Sargent,Leon Arthur Tutundjian
102347.jpg,Marc Chagall,Alexandre Istrati
58653.jpg,John Singer Sargent,Arthur Segal
4396.jpg,Ilya Repin,Nicolae Tonitza
12813.jpg,Pablo Picasso,Edward Wadsworth
50452.jpg,Pablo Picasso,Eduardo Nery
19711.jpg,Pablo Picasso,Stanley Pinker
58253.jpg,Zdislav Beksinski,Lygia Pape
97903.jpg,Zdislav Beksinski,Kenzo Okada
74974.jpg,Zdislav Beksinski,Jagdish Swaminathan
35535.jpg,John Singer Sargent,Nicolae Grigorescu
3739.jpg,Marc Chagall,Richard Pousette-Dart
84162.jpg,Pablo Picasso,Jock Macdonald
49194.jpg,Gustave Dore,Enrico Baj
5906.jpg,Pablo Picasso,Willi Baumeister
21887.jpg,Pablo Picasso,Michel Simonidy
37667.jpg,Pablo Picasso,Yov Kondzelevych
35702.jpg,Pablo Picasso,Lawren Harris
46626.jpg,Ilya Repin,Carl Buchheister
44539.jpg,Zdislav Beksinski,Richard Paul Lohse
12439.jpg,Pablo Picasso,Jean Helion
39426.jpg,Marc Chagall,Giuseppe Santomaso
102299.jpg,Marc Chagall,Joseph Stella
