Filename,Predictions,Real Values
23574.jpg,Vincent van Gogh,Orest Kiprensky
67628.jpg,Theophile Steinlen,A.Y. Jackson
12068.jpg,Boris Kustodiev,Raoul Dufy
11980.jpg,Boris Kustodiev,Raoul De Keyser
85551.jpg,Theophile Steinlen,Vasile Dobrian
21909.jpg,Boris Kustodiev,Paul Jacoulet
40763.jpg,Boris Kustodiev,Gabriel Metsu
67712.jpg,Boris Kustodiev,Alfred Jensen
99235.jpg,Camille Corot,Edwin Dickinson
52439.jpg,Camille Pissarro,Arthur Streeton
73636.jpg,Theophile Steinlen,Leonardo da Vinci
12320.jpg,Theophile Steinlen,Raphael Kirchner
27409.jpg,Pyotr Konchalovsky,Victor Brauner
80943.jpg,Edgar Degas,Jacques Villon
48995.jpg,Theophile Steinlen,Fernand Leger
27314.jpg,Edgar Degas,Sam Francis
78099.jpg,Theophile Steinlen,Honore Daumier
68669.jpg,Theophile Steinlen,Theodor Severin Kittelsen
4000.jpg,Theophile Steinlen,Pietro Lazzari
59978.jpg,Vincent van Gogh,Carlos Botelho
43063.jpg,Theophile Steinlen,Perle Fine
73633.jpg,Pyotr Konchalovsky,Akseli Gallen-Kallela
96621.jpg,Edgar Degas,Jaroslav Serpan
5170.jpg,Theophile Steinlen,Eliseu Visconti
66938.jpg,Vincent van Gogh,Walasse Ting
81219.jpg,Pyotr Konchalovsky,Theo Gerber
73682.jpg,Boris Kustodiev,May Wilson
77759.jpg,Boris Kustodiev,Vicente Manansala
6903.jpg,Theophile Steinlen,Dado
36647.jpg,Theophile Steinlen,Gunther Forg
30549.jpg,Pierre-Auguste Renoir,Dante Gabriel Rossetti
94732.jpg,Theophile Steinlen,Vasile Dobrian
44580.jpg,Theophile Steinlen,Victor Vasarely
505.jpg,Theophile Steinlen,Paul Jacoulet
82099.jpg,Boris Kustodiev,Fernand Leger
16025.jpg,Vincent van Gogh,Brett Whiteley
101236.jpg,Camille Corot,Gheorghe Tattarescu
16288.jpg,Pyotr Konchalovsky,Francisco de Zurbaran
87039.jpg,Boris Kustodiev,Mily Possoz
99434.jpg,Boris Kustodiev,Gustave Singier
13590.jpg,Camille Corot,John Wilson Carmichael
37544.jpg,Edgar Degas,Pierre-Narcisse Guerin
12895.jpg,Pyotr Konchalovsky,Ito Jakuchu
36745.jpg,Boris Kustodiev,Andre Masson
51601.jpg,Theophile Steinlen,Hiroshige
70154.jpg,Gustave Dore,Howard Finster
22599.jpg,Pierre-Auguste Renoir,Arnold Böcklin
60308.jpg,Pyotr Konchalovsky,Varlin
86494.jpg,Vincent van Gogh,Henry Darger
87443.jpg,Theophile Steinlen,Pierre Roy
50900.jpg,Gustave Dore,Sam Francis
97415.jpg,Theophile Steinlen,Aurelie Nemours
19803.jpg,Theophile Steinlen,Mathias Goeritz
75644.jpg,Boris Kustodiev,LeRoy Neiman
65821.jpg,Theophile Steinlen,Patrick Procktor
29273.jpg,Boris Kustodiev,Piero Dorazio
80878.jpg,Pyotr Konchalovsky,Orest Kiprensky
39511.jpg,Camille Pissarro,Mykola Pymonenko
71142.jpg,Theophile Steinlen,Sergey Solomko
8179.jpg,Pyotr Konchalovsky,Maria Primachenko
77989.jpg,Pyotr Konchalovsky,Fernand Leger
3085.jpg,Theophile Steinlen,Edward Avedisian
77041.jpg,Pyotr Konchalovsky,M. H. Maxy
51279.jpg,Vincent van Gogh,Jules Lefranc
35278.jpg,Pyotr Konchalovsky,Francisco de Zurbaran
19502.jpg,Edgar Degas,Josef Sima
68629.jpg,Theophile Steinlen,Norman Bluhm
3217.jpg,Theophile Steinlen,Kiyoshi Saito
99021.jpg,Camille Corot,Orest Kiprensky
15081.jpg,Vincent van Gogh,Alexander Ivanov
54514.jpg,Edgar Degas,Francisco de Zurbaran
10804.jpg,Theophile Steinlen,Raphael Kirchner
95836.jpg,Boris Kustodiev,Federico Zandomeneghi
25361.jpg,Vincent van Gogh,John Atkinson Grimshaw
1407.jpg,Edgar Degas,Franz Xaver Winterhalter
62048.jpg,Edgar Degas,Emmanuel Zairis
36232.jpg,Theophile Steinlen,Wilhelm Kotarbinski
47101.jpg,Theophile Steinlen,Mark Rothko
15901.jpg,Theophile Steinlen,Rodolfo Arico
17211.jpg,Pyotr Konchalovsky,Nicolae Tonitza
47012.jpg,Edgar Degas,Dmitry Levitzky
68999.jpg,Theophile Steinlen,Kiyoshi Saito
81555.jpg,Theophile Steinlen,Helen Frankenthaler
100018.jpg,Boris Kustodiev,Raphael Kirchner
71338.jpg,Vincent van Gogh,Alexander Ivanov
67558.jpg,Edgar Degas,Victor Brauner
58388.jpg,Theophile Steinlen,Galliano Mazzon
27250.jpg,Boris Kustodiev,M.F. Husain
60328.jpg,Theophile Steinlen,James Tissot
93231.jpg,Theophile Steinlen,Giulio Turcato
60769.jpg,Pyotr Konchalovsky,John Duncan Fergusson
95380.jpg,Vincent van Gogh,Toyen
73924.jpg,Boris Kustodiev,Abidin Dino
63815.jpg,Camille Corot,Carl-Ludwig Johann Christineck
37235.jpg,Boris Kustodiev,Enrico Baj
21625.jpg,Theophile Steinlen,Paul Wonner
96041.jpg,Boris Kustodiev,Agnes Martin
3484.jpg,Theophile Steinlen,Rupprecht Geiger
13437.jpg,Vincent van Gogh,Karl Edvard Diriks
38935.jpg,Vincent van Gogh,Charles-Francois Daubigny
56514.jpg,Vincent van Gogh,Re Rom 337
78206.jpg,Pyotr Konchalovsky,Francisco Pacheco
20748.jpg,Theophile Steinlen,Felix Vallotton 
51291.jpg,Camille Corot,Francisco de Zurbaran
76380.jpg,Theophile Steinlen,Raphael Kirchner
102947.jpg,Camille Corot,Adriaen van de Velde
57626.jpg,Theophile Steinlen,Raphael Kirchner
71930.jpg,Pyotr Konchalovsky,Yov Kondzelevych
84245.jpg,Edgar Degas,Walter Battiss
70197.jpg,Vincent van Gogh,Gene Davis
50718.jpg,Theophile Steinlen,Clarence Holbrook Carter
52704.jpg,Vincent van Gogh,Carl-Ludwig Johann Christineck
35365.jpg,Pyotr Konchalovsky,Martin Disler
61803.jpg,Boris Kustodiev,Ernst Wilhelm Nay
10529.jpg,Boris Kustodiev,Kiyoshi Saito
77080.jpg,Pyotr Konchalovsky,Pyotr Konchalovsky
89770.jpg,Edgar Degas,George Frederick Watts
60189.jpg,Camille Corot,Francisco de Zurbaran
32423.jpg,Boris Kustodiev,Hans Hofmann
47924.jpg,Camille Corot,Jules Lefranc
52822.jpg,Theophile Steinlen,Felix Vallotton 
11207.jpg,Theophile Steinlen,Sol LeWitt
101411.jpg,Pierre-Auguste Renoir,Franz Stuck
100878.jpg,Pierre-Auguste Renoir,Tamara de Lempicka
17963.jpg,Boris Kustodiev,Lovis Corinth
63501.jpg,Pyotr Konchalovsky,Lovis Corinth
76790.jpg,Vincent van Gogh,Antonio Ligabue
39366.jpg,Camille Pissarro,George Bellows
49579.jpg,Theophile Steinlen,Clarence Holbrook Carter
35998.jpg,Boris Kustodiev,Conroy Maddox
1897.jpg,Camille Corot,Grégoire Michonze
102015.jpg,Vincent van Gogh,Walter Battiss
78175.jpg,Theophile Steinlen,Carlos Orozco Romero
9983.jpg,Boris Kustodiev,Varlin
55111.jpg,Edgar Degas,Dado
1416.jpg,Theophile Steinlen,Fernand Leger
73579.jpg,Theophile Steinlen,Victor Pasmore
36656.jpg,Pyotr Konchalovsky,Friedel Dzubas
91913.jpg,Boris Kustodiev,Simon Hantai
30711.jpg,Theophile Steinlen,Hans Hofmann
13874.jpg,Eugene Boudin,Alexey  Bogolyubov
73345.jpg,Edgar Degas,han van meegeren
52701.jpg,Vincent van Gogh,James McNeill Whistler
43191.jpg,Theophile Steinlen,Edward Avedisian
100112.jpg,Edgar Degas,Carlo Carra
12744.jpg,Boris Kustodiev,Juan de Valdes Leal
6088.jpg,Theophile Steinlen,Sol LeWitt
37169.jpg,Camille Corot,Eva Gonzales
25478.jpg,Theophile Steinlen,Hiroshige
100061.jpg,Pyotr Konchalovsky,Lajos Tihanyi
3858.jpg,Theophile Steinlen,Theodor Severin Kittelsen
26578.jpg,Boris Kustodiev,Paul Jacoulet
62244.jpg,Boris Kustodiev,Jean Messagier
52995.jpg,Theophile Steinlen,Brett Whiteley
15972.jpg,Theophile Steinlen,Victor Pasmore
75883.jpg,Theophile Steinlen,Jean Arp
36733.jpg,Boris Kustodiev,Hans Hofmann
7154.jpg,Edgar Degas,Mykola Pymonenko
41485.jpg,Boris Kustodiev,Francisco Pacheco
522.jpg,Camille Corot,Francisco de Zurbaran
3884.jpg,Boris Kustodiev,Robert Goodnough
45310.jpg,Vincent van Gogh,Walter Battiss
8315.jpg,Boris Kustodiev,Jankel Adler
82561.jpg,Camille Corot,Robert Harris
39759.jpg,Pyotr Konchalovsky,Lawren Harris
32744.jpg,Theophile Steinlen,Clarence Holbrook Carter
88336.jpg,Theophile Steinlen,Victor Pasmore
73966.jpg,Camille Pissarro,David Burliuk
79347.jpg,Pyotr Konchalovsky,Lucia Demetriade Balacescu
49727.jpg,Vincent van Gogh,Herbert Zangs
39316.jpg,Theophile Steinlen,Yosa Buson
47807.jpg,Pierre-Auguste Renoir,Varlin
33560.jpg,Theophile Steinlen,Jean Arp
48981.jpg,Pyotr Konchalovsky,Sam Francis
53389.jpg,Boris Kustodiev,David Burliuk
41355.jpg,Pyotr Konchalovsky,O. Louis Guglielmi
8703.jpg,Theophile Steinlen,Giorgio Morandi
93232.jpg,Boris Kustodiev,Bice Lazzari
20960.jpg,Pyotr Konchalovsky,Walter Battiss
91869.jpg,Boris Kustodiev,Theo van Doesburg
74629.jpg,Theophile Steinlen,Jack Tworkov
97411.jpg,Vincent van Gogh,Edna Andrade
40845.jpg,Pyotr Konchalovsky,Mykhailo Boichuk
65588.jpg,Theophile Steinlen,Jean Arp
62410.jpg,Vincent van Gogh,Ford Madox Brown
81086.jpg,Theophile Steinlen,Alexander Calder
66053.jpg,Boris Kustodiev,Radi Nedelchev
96330.jpg,Edgar Degas,Lyubov Popova
61374.jpg,Camille Corot,Carl-Ludwig Johann Christineck
28799.jpg,Boris Kustodiev,Vasile Dobrian
47678.jpg,Theophile Steinlen,Helen Frankenthaler
47472.jpg,Camille Pissarro,Walter Battiss
52333.jpg,Vincent van Gogh,Andre Bauchant
85039.jpg,Theophile Steinlen,Toshi Yoshida
25583.jpg,Theophile Steinlen,Guido Molinari
42996.jpg,Boris Kustodiev,Mimmo Rotella
1852.jpg,Theophile Steinlen,Helen Frankenthaler
58767.jpg,Boris Kustodiev,Sam Francis
37064.jpg,Boris Kustodiev,Sam Francis
83908.jpg,Theophile Steinlen,Grégoire Michonze
45922.jpg,Vincent van Gogh,Vasily Perov
23320.jpg,Boris Kustodiev,Menez
86132.jpg,Theophile Steinlen,Jean Arp
932.jpg,Boris Kustodiev,Domingos Sequeira
12775.jpg,Boris Kustodiev,Louisa Matthiasdottir
28861.jpg,Theophile Steinlen,Mario Prassinos
40367.jpg,Pyotr Konchalovsky,Vladimir Makovsky
93258.jpg,Camille Corot,Carl-Ludwig Johann Christineck
35140.jpg,Pyotr Konchalovsky,Albert Huie
43031.jpg,Camille Corot,Franz Xaver Winterhalter
42986.jpg,Theophile Steinlen,Vasile Dobrian
83427.jpg,Boris Kustodiev,Raoul Ubac
37990.jpg,Edgar Degas,James Ensor
1228.jpg,Camille Corot,Henry Herbert La Thangue
49573.jpg,Theophile Steinlen,Blinky Palermo
65013.jpg,Camille Corot,Francisco de Zurbaran
98445.jpg,Theophile Steinlen,Bruno Munari
95213.jpg,Edgar Degas,Albert Rafols-Casamada
13873.jpg,Pyotr Konchalovsky,Theo Gerber
39926.jpg,Theophile Steinlen,Edna Andrade
57180.jpg,Theophile Steinlen,Mathias Goeritz
42449.jpg,Boris Kustodiev,Carl Buchheister
73449.jpg,Theophile Steinlen,Alberto Magnelli
8019.jpg,Boris Kustodiev,Walasse Ting
3140.jpg,Boris Kustodiev,Sam Francis
42445.jpg,Vincent van Gogh,Lady in the Hat VI
96047.jpg,Boris Kustodiev,Mykhailo Boichuk
60288.jpg,Boris Kustodiev,Jankel Adler
27693.jpg,Pyotr Konchalovsky,Mario Nuzzi
419.jpg,Camille Corot,Theodor Aman
45650.jpg,Camille Pissarro,Arthur Streeton
32137.jpg,Pyotr Konchalovsky,Hans Hofmann
89388.jpg,Boris Kustodiev,Grégoire Michonze
96930.jpg,Theophile Steinlen,Vasile Dobrian
41977.jpg,Vincent van Gogh,Auguste Herbin
57288.jpg,Theophile Steinlen,Jean Arp
43161.jpg,Theophile Steinlen,Ivan Bilibin
58668.jpg,Edgar Degas,Yasuo Kuniyoshi
72427.jpg,Theophile Steinlen,Dadamaino
3608.jpg,Gustave Dore,Dadamaino
39847.jpg,Eugene Boudin,John Wilson Carmichael
75384.jpg,Theophile Steinlen,Mykola Pymonenko
25994.jpg,Theophile Steinlen,Bruno Munari
44466.jpg,Theophile Steinlen,Paul Feeley
47109.jpg,Boris Kustodiev,Untitled XIX
44544.jpg,Theophile Steinlen,Georges Mathieu
11635.jpg,Theophile Steinlen,Alberto Magnelli
102014.jpg,Pyotr Konchalovsky,Grégoire Michonze
10035.jpg,Pyotr Konchalovsky,M.F. Husain
54431.jpg,Camille Pissarro,Emmanuel Zairis
100215.jpg,Vincent van Gogh,John Bratby
16213.jpg,Boris Kustodiev,John Crome
49410.jpg,Pyotr Konchalovsky,Emily Carr
43293.jpg,Theophile Steinlen,Jean Arp
83731.jpg,Boris Kustodiev,Richard Paul Lohse
59221.jpg,Theophile Steinlen,Agnes Martin
99230.jpg,Camille Corot,Raphael
94217.jpg,Pyotr Konchalovsky,Agnolo Bronzino
55265.jpg,Boris Kustodiev,Sonia Delaunay
98442.jpg,Boris Kustodiev,Qian Xuan
3801.jpg,Camille Corot,Camille Corot
14342.jpg,Edgar Degas,Henri Michaux
84558.jpg,Theophile Steinlen,Steve Wheeler
33440.jpg,Edgar Degas,Lucas Cranach the Elder
65414.jpg,Pyotr Konchalovsky,Eileen Agar
50552.jpg,Theophile Steinlen,Alighiero Boetti
76069.jpg,Theophile Steinlen,Leopold Survage
51570.jpg,Camille Corot,Jean-Leon Gerome
53874.jpg,Pyotr Konchalovsky,Fred Yates
81020.jpg,Theophile Steinlen,Ike no Taiga
30270.jpg,Eugene Boudin,Mykola Pymonenko
43023.jpg,Pyotr Konchalovsky,Maerten van Heemskerck
102170.jpg,Boris Kustodiev,Ford Madox Brown
83718.jpg,Pyotr Konchalovsky,Yov Kondzelevych
13562.jpg,Theophile Steinlen,Utagawa Kuniyoshi
58654.jpg,Theophile Steinlen,Jean Auguste Dominique Ingres
7146.jpg,Theophile Steinlen,Robert Goodnough
45911.jpg,Vincent van Gogh,John Ferren
49071.jpg,Theophile Steinlen,Frederick Hammersley
36058.jpg,Theophile Steinlen,Omar Rayo
2772.jpg,Edgar Degas,Luca Giordano
69583.jpg,Vincent van Gogh,Alexander Ivanov
12321.jpg,Edgar Degas,Raphael Kirchner
39746.jpg,Pyotr Konchalovsky,Jacek Malczewski
39212.jpg,Boris Kustodiev,Ivan Kramskoy
6927.jpg,Camille Corot,Vilhelms Purvitis
29553.jpg,Theophile Steinlen,Leo Leuppi
16412.jpg,Pyotr Konchalovsky,Grégoire Michonze
44368.jpg,Pyotr Konchalovsky,Andre Bauchant
35299.jpg,Boris Kustodiev,Sam Francis
67468.jpg,Vincent van Gogh,Walter Battiss
77454.jpg,Edgar Degas,Hans Hofmann
26468.jpg,Camille Pissarro,Martin Johnson Heade
101966.jpg,Vincent van Gogh,Charles Willson Peale
39829.jpg,Camille Corot,Lorser Feitelson
59755.jpg,Theophile Steinlen,Clarence Holbrook Carter
17609.jpg,Camille Corot,Carl-Ludwig Johann Christineck
6166.jpg,Theophile Steinlen,Paul Jacoulet
94854.jpg,Pyotr Konchalovsky,George Pemba
75971.jpg,Boris Kustodiev,Raphael Kirchner
6208.jpg,Theophile Steinlen,Mykola Pymonenko
8111.jpg,Theophile Steinlen,Raphael Kirchner
71369.jpg,Theophile Steinlen,Giulio Turcato
77562.jpg,Theophile Steinlen,Galliano Mazzon
555.jpg,Edgar Degas,Gunther Forg
76439.jpg,Boris Kustodiev,Jagdish Swaminathan
63490.jpg,Theophile Steinlen,Henri Michaux
34028.jpg,Pyotr Konchalovsky,Max Gubler
18526.jpg,Theophile Steinlen,Theo van Doesburg
75575.jpg,Pyotr Konchalovsky,Jankel Adler
44085.jpg,Theophile Steinlen,Pierre Tal-Coat
97050.jpg,Edgar Degas,Raphael Delorme
70734.jpg,Boris Kustodiev,Jack Bush
8745.jpg,Theophile Steinlen,Ike no Taiga
99586.jpg,Boris Kustodiev,Joshua Johnson
60959.jpg,Edgar Degas,Sam Francis
89787.jpg,Theophile Steinlen,Pablo Palazuelo
13213.jpg,Vincent van Gogh,LeRoy Neiman
7357.jpg,Boris Kustodiev,Milton Resnick
27951.jpg,Pyotr Konchalovsky,Mimmo Rotella
44446.jpg,Vincent van Gogh,Gabriele Munter
87586.jpg,Boris Kustodiev,Jankel Adler
54531.jpg,Pyotr Konchalovsky,George Bouzianis
3955.jpg,Edgar Degas,Georgios Jakobides
14286.jpg,Theophile Steinlen,Howard Mehring
54166.jpg,Boris Kustodiev,Hans Hofmann
17196.jpg,Camille Pissarro,Maxfield Parrish
65240.jpg,Gustave Dore,Saul Steinberg
98485.jpg,Pyotr Konchalovsky,Walter Battiss
90266.jpg,Edgar Degas,Pierre Roy
52774.jpg,Edgar Degas,M.F. Husain
91977.jpg,Boris Kustodiev,Adolf Fleischmann
97840.jpg,Boris Kustodiev,Joan Ponc
36824.jpg,Camille Corot,Rodolfo Arico
29295.jpg,Theophile Steinlen,Ossip Zadkine
100825.jpg,Boris Kustodiev,Giulio Turcato
18214.jpg,Vincent van Gogh,Simon Hantai
51343.jpg,Camille Corot,Dmitry Levitzky
25112.jpg,Pyotr Konchalovsky,Lucian Freud
93053.jpg,Boris Kustodiev,Jose Ferraz de Almeida Junior
5789.jpg,Theophile Steinlen,Agnes Martin
51453.jpg,Boris Kustodiev,Georges Lemmen
282.jpg,Edgar Degas,Stanley Pinker
76537.jpg,Theophile Steinlen,Georges Mathieu
76680.jpg,Edgar Degas,Gunther Gerzso
66116.jpg,Boris Kustodiev,Max Bill
188.jpg,Boris Kustodiev,Gustave de Smet
52987.jpg,Vincent van Gogh,Homer Watson
34613.jpg,Theophile Steinlen,Jagdish Swaminathan
75347.jpg,Theophile Steinlen,Varlin
22005.jpg,Theophile Steinlen,Gunther Forg
37724.jpg,Edgar Degas,Vicente Manansala
83182.jpg,Boris Kustodiev,Thomas Gainsborough
16501.jpg,Theophile Steinlen,Yosa Buson
80322.jpg,Camille Corot,James Tissot
42573.jpg,Boris Kustodiev,August Macke
28232.jpg,Camille Corot,Dmitry Levitzky
78893.jpg,Theophile Steinlen,John Ruskin
29491.jpg,Boris Kustodiev,Edward Avedisian
55575.jpg,Theophile Steinlen,Katsushika Hokusai
80963.jpg,Pyotr Konchalovsky,Grey
15650.jpg,Vincent van Gogh,Esteban Vicente
65220.jpg,Edgar Degas,William Hamilton
46630.jpg,Pyotr Konchalovsky,Serge Brignoni
87176.jpg,Theophile Steinlen,Rodolfo Arico
77980.jpg,Boris Kustodiev,Walter Battiss
29110.jpg,Boris Kustodiev,Emilio Scanavino
16946.jpg,Boris Kustodiev,Joan Ponc
74092.jpg,Theophile Steinlen,Walter Battiss
844.jpg,Theophile Steinlen,Eileen Agar
93342.jpg,Pierre-Auguste Renoir,Antonio Corpora
59392.jpg,Boris Kustodiev,Conroy Maddox
29452.jpg,Boris Kustodiev,James Ensor
67998.jpg,Theophile Steinlen,Raphael Kirchner
69444.jpg,Camille Corot,Camille Corot
86715.jpg,Theophile Steinlen,Omer Uluc
20284.jpg,Pierre-Auguste Renoir,Luca Signorelli
20255.jpg,Camille Corot,Thomas Eakins
3808.jpg,Theophile Steinlen,Jean Arp
258.jpg,Theophile Steinlen,Theodore Gericault
21185.jpg,Boris Kustodiev,Hans Hofmann
102296.jpg,Camille Corot,Francisco de Zurbaran
58009.jpg,Edgar Degas,Rosa Bonheur
47607.jpg,Pierre-Auguste Renoir,Adam Baltatu
17424.jpg,Theophile Steinlen,Edward Wadsworth
18918.jpg,Boris Kustodiev,Conroy Maddox
25191.jpg,Pyotr Konchalovsky,Gustavo Foppiani
55385.jpg,Pyotr Konchalovsky,Leo Leuppi
103170.jpg,Boris Kustodiev,Sam Francis
64016.jpg,Theophile Steinlen,Gunther Forg
52676.jpg,Theophile Steinlen,Agnes Martin
52737.jpg,Theophile Steinlen,Miklos Barabas
11337.jpg,Vincent van Gogh,Bela Czobel
101284.jpg,Pyotr Konchalovsky,Francisco de Zurbaran
79972.jpg,Boris Kustodiev,Andy Warhol
31823.jpg,Edgar Degas,Pyotr Konchalovsky
100054.jpg,Boris Kustodiev,Mikhail Nesterov
51650.jpg,Theophile Steinlen,Yosa Buson
100345.jpg,Theophile Steinlen,Victor Brauner
24514.jpg,Vincent van Gogh,Nicolae Tonitza
589.jpg,Theophile Steinlen,Arthur Rackham
68157.jpg,Pyotr Konchalovsky,Maxfield Parrish
73202.jpg,Theophile Steinlen,Man of Peace
64074.jpg,Theophile Steinlen,Robert Goodnough
37298.jpg,Edgar Degas,Nicolae Tonitza
48893.jpg,Theophile Steinlen,Qi Baishi
100174.jpg,Theophile Steinlen,Carl Buchheister
87889.jpg,Camille Corot,Homer Watson
69161.jpg,Boris Kustodiev,Richard Pousette-Dart
61909.jpg,Theophile Steinlen,Gunther Forg
24556.jpg,Theophile Steinlen,Larry Zox
8941.jpg,Theophile Steinlen,Jules Perahim
97365.jpg,Boris Kustodiev,Tihamer Gyarmathy
69345.jpg,Pierre-Auguste Renoir,Lovis Corinth
49367.jpg,Theophile Steinlen,Andy Warhol
57243.jpg,Theophile Steinlen,Fritz Winter
65156.jpg,Boris Kustodiev,Ad Reinhardt
66671.jpg,Pyotr Konchalovsky,Pyotr Konchalovsky
86139.jpg,Theophile Steinlen,Otto Eckmann
35931.jpg,Pierre-Auguste Renoir,Leon Arthur Tutundjian
20329.jpg,Theophile Steinlen,Heorhiy Narbut
71291.jpg,Vincent van Gogh,Utagawa Kuniyoshi
95276.jpg,Edgar Degas,David Burliuk
2638.jpg,Theophile Steinlen,Agnes Martin
48865.jpg,Pyotr Konchalovsky,Gunther Forg
42675.jpg,Theophile Steinlen,Edward Lear
15648.jpg,Camille Corot,Pierre Roy
25873.jpg,Theophile Steinlen,Johannes Itten
23751.jpg,Theophile Steinlen,Conroy Maddox
35530.jpg,Vincent van Gogh,Constant Permeke
90435.jpg,Edgar Degas,Mordecai Ardon
21153.jpg,Pierre-Auguste Renoir,Lovis Corinth
6966.jpg,Vincent van Gogh,Louis Comfort Tiffany
39483.jpg,Eugene Boudin,John Wilson Carmichael
52213.jpg,Vincent van Gogh,Georges Lacombe 
99204.jpg,Theophile Steinlen,Felicien Rops
101907.jpg,Pyotr Konchalovsky,Nikos Nikolaou
97239.jpg,Boris Kustodiev,Walter Battiss
98095.jpg,Edgar Degas,Tintoretto
55008.jpg,Pyotr Konchalovsky,Jacques Stella
62938.jpg,Boris Kustodiev,Corneille
81063.jpg,Vincent van Gogh,Agnes Martin
62974.jpg,Theophile Steinlen,Jan Toorop
84845.jpg,Theophile Steinlen,Giorgio Morandi
6550.jpg,Edgar Degas,Lajos Gulacsy 
92826.jpg,Edgar Degas,Avigdor Arikha
70558.jpg,Theophile Steinlen,Howard Finster
53324.jpg,Theophile Steinlen,han van meegeren
29109.jpg,Boris Kustodiev,LeRoy Neiman
80420.jpg,Theophile Steinlen,Theo van Doesburg
23196.jpg,Boris Kustodiev,Mikhail Vrubel
12602.jpg,Edgar Degas,Arturo Michelena
33164.jpg,Vincent van Gogh,Ilya Mashkov
2899.jpg,Theophile Steinlen,Serge Sudeikin
30105.jpg,Edgar Degas,Perle Fine
28212.jpg,Theophile Steinlen,Orest Kiprensky
25008.jpg,Theophile Steinlen,Leon Arthur Tutundjian
30394.jpg,Theophile Steinlen,Lawren Harris
95905.jpg,Theophile Steinlen,Sergey Solomko
89871.jpg,Vincent van Gogh,M.F. Husain
35969.jpg,Vincent van Gogh,Antonio Sanfilippo
60597.jpg,Vincent van Gogh,Johannes Itten
36635.jpg,Pyotr Konchalovsky,Gunther Forg
99116.jpg,Vincent van Gogh,Jean-Michel Atlan
14373.jpg,Theophile Steinlen,Friedel Dzubas
62233.jpg,Vincent van Gogh,John Atkinson Grimshaw
79051.jpg,Vincent van Gogh,Stanley Pinker
87079.jpg,Theophile Steinlen,Qi Baishi
62049.jpg,Theophile Steinlen,Raphael Kirchner
76099.jpg,Pyotr Konchalovsky,William Hamilton
82802.jpg,Theophile Steinlen,Louis Schanker
37657.jpg,Edgar Degas,Vasily Tropinin
60356.jpg,Camille Corot,Francisco Pacheco
101318.jpg,Boris Kustodiev,LeRoy Neiman
39251.jpg,Vincent van Gogh,John Cage
24482.jpg,Theophile Steinlen,Dan Christensen
46074.jpg,Theophile Steinlen,Louis Schanker
49707.jpg,Theophile Steinlen,Rupprecht Geiger
92589.jpg,Edgar Degas,Yov Kondzelevych
25551.jpg,Edgar Degas,Titian
73036.jpg,Pierre-Auguste Renoir,Lovis Corinth
27741.jpg,Camille Corot,John Crome
9759.jpg,Boris Kustodiev,Tarsila do Amaral
48504.jpg,Edgar Degas,Bernard Buffet
26082.jpg,Boris Kustodiev,Gunter Fruhtrunk
13144.jpg,Pyotr Konchalovsky,Conroy Maddox
16554.jpg,Theophile Steinlen,Robert Goodnough
33077.jpg,Theophile Steinlen,Giuseppe Santomaso
82652.jpg,Theophile Steinlen,Gustavo Foppiani
60374.jpg,Boris Kustodiev,Raoul De Keyser
86861.jpg,Pierre-Auguste Renoir,Franz Xaver Winterhalter
95105.jpg,Vincent van Gogh,Mathias Goeritz
32291.jpg,Edgar Degas,Agnolo Bronzino
33837.jpg,Boris Kustodiev,Edward Burne-Jones
11198.jpg,Pyotr Konchalovsky,Constantin Artachino
47564.jpg,Theophile Steinlen,Georges Seurat
26027.jpg,Gustave Dore,Jay DeFeo
62841.jpg,Edgar Degas,Paul Kane
18519.jpg,Edgar Degas,Paul Kane
4734.jpg,Theophile Steinlen,Dieter Roth
45049.jpg,Theophile Steinlen,Akseli Gallen-Kallela
88845.jpg,Vincent van Gogh,A.Y. Jackson
65699.jpg,Theophile Steinlen,Istvan Molnar
38521.jpg,Boris Kustodiev,Francisco de Zurbaran
41434.jpg,Boris Kustodiev,Joan Miro
35572.jpg,Theophile Steinlen,Rupprecht Geiger
68038.jpg,Pierre-Auguste Renoir,Franz Marc
66732.jpg,Theophile Steinlen,Jean Messagier
31677.jpg,Theophile Steinlen,Eileen Agar
67298.jpg,Edgar Degas,Varlin
84404.jpg,Camille Corot,Giovanni Antonio Boltraffio
89258.jpg,Edgar Degas,Josef Herman
23926.jpg,Pyotr Konchalovsky,Mustafa Duzgunman
74718.jpg,Edgar Degas,Mykola Pymonenko
41609.jpg,Theophile Steinlen,Patrick Procktor
46102.jpg,Edgar Degas,Charles Hermans
9341.jpg,Boris Kustodiev,LeRoy Neiman
87693.jpg,Theophile Steinlen,Francisco de Zurbaran
3178.jpg,Camille Corot,Wilhelm Kotarbinski
76762.jpg,Pyotr Konchalovsky,Raphael Delorme
42553.jpg,Boris Kustodiev,William Hogarth
20686.jpg,Boris Kustodiev,Gunter Fruhtrunk
55495.jpg,Camille Corot,Nikolay Bogdanov-Belsky
99295.jpg,Pyotr Konchalovsky,Fernand Leger
74244.jpg,Boris Kustodiev,Oscar Dominguez
87109.jpg,Boris Kustodiev,Louis Vivin
59454.jpg,Camille Corot,Carl-Ludwig Johann Christineck
45056.jpg,Boris Kustodiev,Kay Nielsen
68832.jpg,Pierre-Auguste Renoir,Eugene Leroy
